"INSERTION_ANGLE","PHYLLOTAXY","BRANCH_ELASTICITY","INTERNODE_FLENGTH","LONGGU_PEAK_POSITION","SEED","ORCHARD"
61.4605486383883,187.240020427294,0.0388000526642974,4.26596764048517,0.706791322347459,1,FALSE
74.8230461629517,177.795098061477,0.0547019376154214,4.84608490987198,0.198687267117487,1,FALSE
80.0113465213139,152.732879352927,0.0480176227409061,2.30298521756831,0.0563582056899692,1,FALSE
2.52610574616929,305.953961651701,0.0951392308770865,0.652180309322268,0.457607593619699,1,FALSE
87.3788508166293,274.706471134101,0.0566416573869942,2.4781332662185,0.077925869087429,1,FALSE
14.2280446350693,89.188983925928,0.000688757043599492,4.52230653642895,0.0171997588035049,1,FALSE
72.197391920254,99.3010849644782,0.0847432658759745,4.87813261289419,0.537843116482677,1,FALSE
69.7034976148958,21.7492291114059,0.0784349111473629,3.93747875622259,0.710024267321212,1,FALSE
63.6560981551263,14.2760429951334,0.019861872401425,0.778065409904161,0.635431956549799,1,FALSE
44.7700563705569,61.0398562410755,0.00499815695983187,1.75803362674913,0.854812373208705,1,FALSE
46.4775657013131,343.931004485074,0.0509781163126436,1.7735048978562,0.37457809010971,1,FALSE
26.4812419235168,3.22882102767569,0.0290322074935984,1.00586205927844,0.578539130133937,1,FALSE
31.0652164649331,223.617989124005,0.0507119004820761,0.993846492337079,0.191376215611997,1,FALSE
76.1297041061012,130.141548610051,0.0789331430719005,2.77218003033303,0.452704063574414,1,FALSE
27.9904625052654,320.74072731261,0.0248124101088097,2.84891529055573,0.0607950855532516,1,FALSE
4.6604507816533,91.4171679974016,0.0573893732528159,0.594051248597228,0.609546402458508,1,FALSE
68.6076697912027,27.9561690131709,0.0287879705120981,2.94662233427014,0.484759418051587,1,FALSE
55.4485225232199,329.043392007318,0.0703285240682617,2.53340097903316,0.528888619167932,1,FALSE
10.0098789078572,334.088313454339,0.0925414321673014,1.91321308596123,0.811822668953779,1,FALSE
36.61615961969,358.152047753815,0.0303612176684135,3.52515391879902,0.659871478211772,1,FALSE
74.5360177460478,235.021376367625,0.0870059000987735,2.06389966860114,0.64505280808969,1,FALSE
60.5336473002129,50.2037320191811,0.0666803617735457,2.79315975258565,0.61144412773469,1,FALSE
76.9699385907523,125.882238544107,0.0276945047555661,2.64877104368703,0.692338727382822,1,FALSE
44.088302909295,86.2625628502768,0.00154833839028477,1.72123963422222,0.0681130934421205,1,FALSE
53.9899606425818,87.2683086805001,0.0196087521657116,0.149899654251693,0.728181041604987,1,FALSE
51.3505117336581,139.656649418387,0.0703816796364033,1.38966066586073,0.836371940525946,1,FALSE
75.8714901392906,34.9267110803157,0.0188678483593688,4.63250584244123,0.598282630060204,1,FALSE
56.9749956081016,209.158260359849,0.0408578826377037,0.14376668680745,0.197859967726877,1,FALSE
50.3120896297044,118.608601841779,0.0966233408054912,2.11068655653903,0.73444970786737,1,FALSE
45.1699475006421,229.593390385549,0.0272741650811067,0.0571783228930764,0.0213868939763293,1,FALSE
73.0615275551783,145.459773927995,0.082368384100277,3.55205165927474,0.649583726856964,1,FALSE
72.2277203420049,266.08617373165,0.0197300221528347,1.48815618252654,0.859583948815537,1,FALSE
0.770827800670868,154.165612535324,0.0305019135232302,0.829656167481207,0.855246115633389,1,FALSE
23.8354657118464,40.4855965019432,0.0346759995500818,2.35391770819549,0.794477898274871,1,FALSE
17.9119647979608,309.388004575295,0.0754571617050212,2.92173056261352,0.498447237390295,1,FALSE
69.0409055283471,302.051238264674,0.0208269090317108,3.86664230489563,0.0903681095417344,1,FALSE
22.4772061931673,68.391493554423,0.0930483743499252,2.01983060894682,0.353303311516944,1,FALSE
3.39217275061475,196.611455524541,0.0121434408546639,4.466472352205,0.368231817231855,1,FALSE
1.65426070724424,97.7744372083935,0.0544718015498125,4.38046591551847,0.178608070157606,1,FALSE
37.7500673736828,225.150634219087,0.0167612026347206,4.09151365055806,0.566924019369417,1,FALSE
62.9077521229736,51.9195621319989,0.0461008733932501,2.09299387206033,0.545259548694328,1,FALSE
27.0095234503947,33.2999662865309,0.00256930463152737,2.62294524214487,0.631531524296574,1,FALSE
17.499498045824,282.788843658699,0.0401725321247463,1.92471628368054,0.203033051816939,1,FALSE
82.9909776538965,134.879644227362,0.0338818011297189,3.1051941406642,0.412534214572865,1,FALSE
65.1854311453812,329.494361438803,0.0415752501686523,0.80915452673811,0.312554690963875,1,FALSE
27.4932100166832,299.303847246461,0.0250622076214876,4.21574916555226,0.149041428841913,1,FALSE
41.6877514336369,336.337933120464,0.0344295437203872,1.70842020432004,0.754037074481539,1,FALSE
14.0138002926402,191.122146042024,0.083470418086482,2.22620360686163,0.518719769812655,1,FALSE
15.9680139074198,170.377091444447,0.0120864679665047,3.64572057193021,0.472291499927698,1,FALSE
77.7585057190566,32.8419819837003,0.0591462417469887,3.14047989620245,0.369041472810854,1,FALSE
56.3755018990432,89.3680066450858,0.0529166016652652,1.96057068934112,0.894393344165353,1,FALSE
71.0454092963961,242.002648412692,0.0420604265143556,4.15506137149221,0.772959851730183,1,FALSE
54.7370531248983,55.9037620530498,0.0144687330208254,0.952341745476956,0.219865045337236,1,FALSE
38.461760242499,29.2228005062144,0.0621798558420618,1.31096387050312,0.241784394940254,1,FALSE
19.9596876656791,191.53641770791,0.0640404831370573,4.01761885815727,0.488208281509517,1,FALSE
10.1712760002955,174.61537196367,0.0799244338093014,3.11977401901395,0.319354032200949,1,FALSE
42.2948866203931,223.955201232089,0.0334142478699655,2.72086933983826,0.702489068619325,1,FALSE
16.2262533147696,149.373052543397,0.0834928819818179,1.36265296938527,0.190717409017974,1,FALSE
10.1621373373985,229.891556639928,0.0991519217985458,3.92091855340913,0.671364346846925,1,FALSE
80.2516566572381,203.697480607124,0.0606396932617277,4.17492415549947,0.106584376839723,1,FALSE
66.2551549891018,267.436056947724,0.0897278942651996,3.97778312697627,0.791020539129961,1,FALSE
28.9576192636618,334.755124809648,0.0452600375493858,0.809867271162847,0.89285436841933,1,FALSE
35.5209263248199,150.832342790654,0.057214180136436,3.07071993972867,0.253842377957131,1,FALSE
82.3995173716326,79.6540527146712,0.0763228324876235,3.09378310919434,0.647853747168886,1,FALSE
67.2593496959856,357.781315828213,0.0633500903561681,2.41651053597196,0.276289658646217,1,FALSE
28.3745010575828,225.979593837283,0.033554334857331,2.64624695876021,0.0571460660973223,1,FALSE
69.9094732122621,256.736562493636,0.0867608768755473,0.678428648941116,0.525051819789498,1,FALSE
9.58234775951326,327.214260511568,0.0829972139183722,0.497488431919923,0.619973516639358,1,FALSE
30.0556522904943,306.754162659622,0.0693440311128214,4.40230982354443,0.0297966147251874,1,FALSE
78.8530618602947,143.985838479872,0.0934165082673975,2.28307111364538,0.408664648981178,1,FALSE
85.5565561963172,313.615942786419,0.0216982894489309,4.36384226738419,0.396668304479934,1,FALSE
32.9833139566864,236.870207160465,0.097767912384543,2.3807908941082,0.454280569696104,1,FALSE
9.87089391195186,321.230859049192,0.0411870173389808,2.67748157507092,0.291387734908508,1,FALSE
56.2121059679768,121.811238369843,0.00197811882075498,1.55365717189328,0.441452803089941,1,FALSE
74.3379160733629,11.1090671689917,0.0258353646091511,1.57907011361275,0.0905028625357867,1,FALSE
1.61681548050642,157.164912165346,0.0274532660941201,1.94006265479816,0.358208985754553,1,FALSE
73.3373576099711,54.6970845075115,0.0722134959146062,2.77904097141561,0.435087812902054,1,FALSE
73.2301884833494,70.9961376801663,0.0724521090660521,4.24048037714342,0.556518340073006,1,FALSE
83.9556617488399,2.1860459794636,0.0375833191406695,0.688969322009762,0.652756858904076,1,FALSE
71.5294683123353,303.826606034588,0.00790166588976106,1.49703743830393,0.0265654097236407,1,FALSE
12.3693853806347,267.878699238866,0.0874249404683941,4.69315832124747,0.573353987446457,1,FALSE
41.0810663795041,64.436909690838,0.0594820150245733,4.43772082511064,0.0945721786895108,1,FALSE
81.0408115611998,182.830276300633,0.093808470869862,0.593575414308087,0.874756875635495,1,FALSE
81.2144305200711,205.659693672838,0.0973398862554376,2.24309768723089,0.572218300116695,1,FALSE
76.4011229416445,341.547962634986,0.0123032654726671,2.51738426184243,0.559830839957799,1,FALSE
62.5773004839275,152.583615472147,0.0149632608786985,3.97351847852483,0.252386375112291,1,FALSE
50.5817858783633,312.406291625497,0.0058452690897528,3.12434569606593,0.691635739745001,1,FALSE
28.147945355894,0.615453799667282,0.0842239675668015,2.83749480934453,0.70047621872517,1,FALSE
72.027209658586,71.5415260017035,0.0200119935216081,2.82511439035046,0.394145529753416,1,FALSE
61.0350246309546,28.5929241682846,0.0202321378957323,2.08859054080202,0.108096424542544,1,FALSE
37.7703578048023,143.667400141082,0.0226839808196416,4.53665217967174,0.185993186287014,1,FALSE
73.246299533328,0.721389340481838,0.0686886610927306,4.81234554046725,0.394915140169489,1,FALSE
4.87472795144567,202.214829433774,0.049484330841222,0.536167630393726,0.32437088486719,1,FALSE
0.965964611549452,355.775526358203,0.000337309513989924,3.20212404937861,0.460615656471146,1,FALSE
40.1467122317644,201.807666483191,0.065672878499692,0.970809441134791,0.562921499603553,1,FALSE
35.4911098551885,93.9083015967745,0.0686645020501782,2.16477980363122,0.565648131238303,1,FALSE
43.8257256009297,213.944842360377,0.0837572889595284,3.96691081251219,0.536335966489194,1,FALSE
69.8663952416269,334.796547120485,0.0654018823869917,4.98366379499186,0.0941187621045109,1,FALSE
5.79419772067208,43.4081039055287,0.0316345843626246,2.98407922648352,0.520102576935565,1,FALSE
48.7623576986471,181.325957542609,0.0603451373009934,1.34821460692469,0.124966088336099,1,FALSE
83.247623066261,120.314187392848,0.0311016320171849,3.18637670151069,0.886289799274733,1,FALSE
15.1508788974547,275.155694986612,0.0125107098694415,2.63751107631566,0.311211317529608,1,FALSE
36.8343589851352,316.454069808678,0.0135834697783854,0.222168331428201,0.127917159817722,1,FALSE
84.679304585973,158.659533752566,0.0647275251954639,0.639541654392486,0.876045791388189,1,FALSE
63.7238681332196,126.094851931446,0.00967595630604562,1.01622695488129,0.259944834170061,1,FALSE
45.3265360889151,149.129780266692,0.0844007368888094,1.11007189966714,0.702922410963481,1,FALSE
19.3320848326493,268.952937099337,0.00897398204365286,3.56726527963411,0.301768474260398,1,FALSE
72.7852218798685,244.760831861203,0.012842230846528,2.54032852172878,0.628655886288347,1,FALSE
71.7815497090278,126.697604333867,0.0996418921079881,1.78917338578609,0.0634803459508661,1,FALSE
53.3935747891429,36.1172073971649,0.0653145344517266,1.08259146501492,0.159539890018629,1,FALSE
5.47750344325805,325.844640551517,0.0573011573289299,1.73863978324986,0.184173251061783,1,FALSE
80.8522391613085,201.674078062288,0.034237826955474,2.06874379640843,0.325318461517692,1,FALSE
89.5102516065175,289.85605414886,0.086050872160328,3.02397945336265,0.765752774618894,1,FALSE
39.3425461425345,319.522599678532,0.0422187565756509,0.135386699543994,0.561944388417456,1,FALSE
17.0798577266103,134.333845426462,0.0304072290464937,4.20634033024767,0.704133910136561,1,FALSE
81.6407485046891,328.851349309061,0.0582017730082909,3.89492705233675,0.296598288053169,1,FALSE
84.2296147593006,128.528218354967,0.011703513395867,2.71492890741108,0.0469251544545554,1,FALSE
26.8907062992967,279.573258865905,0.0882294158632025,4.52392617899902,0.204869336548259,1,FALSE
77.7178517980474,330.914116798409,0.0364386393480834,0.604697823170467,0.424612966320383,1,FALSE
12.7445927916568,327.475723701249,0.00411233696159117,3.42931261728914,0.809526080982264,1,FALSE
27.9091853762381,190.834231721751,0.0792697265885414,1.2448704406642,0.280387478217495,1,FALSE
89.0607396043838,250.709882163683,0.00108306744040503,1.11958252993216,0.430068553884101,1,FALSE
20.9822515791478,188.956481343108,0.0433676190342644,0.0205902947812298,0.335691592964458,1,FALSE
4.51501040985486,85.0212241906101,0.0365678859634493,0.581968782304578,0.112286089987625,1,FALSE
84.4683521211407,38.6548655947766,0.0409006834616247,3.65938468787372,0.0128110203035074,1,FALSE
51.7096146547615,202.908839230419,0.0623529818618922,3.11484786226609,0.328922252809857,1,FALSE
63.0945671742684,49.3766654021668,0.0716483393560812,4.81442244920765,0.273523842680231,1,FALSE
77.9758307225287,334.373996960652,0.0997997091712215,3.52644631763213,0.269357020463523,1,FALSE
43.331153350766,55.3133977685445,0.0917882079493355,0.110501503296269,0.758687747071768,1,FALSE
81.4354799164304,224.611517399916,0.0974661588438379,3.8401121946229,0.0132114062286998,1,FALSE
68.5759912025261,282.138240810578,0.0175293066772185,1.48383458589818,0.244413384620443,1,FALSE
30.4129036916574,158.499187194717,0.0767320477087819,3.76713602608766,0.76516694031147,1,FALSE
59.4435369260839,261.760325171614,0.0120343569486761,0.915996400020097,0.24894446135743,1,FALSE
23.3940222571659,17.1696006375467,0.0824744698210661,2.35579659188746,0.103843960987246,1,FALSE
36.6389882518368,1.09085716446103,0.0283872408356448,4.00979149520244,0.0140975596168871,1,FALSE
35.137350928217,223.289744963098,0.0187636761443533,2.92831585695224,0.399002948770174,1,FALSE
87.625467763799,128.636848204423,0.0637573422763476,2.17068690325145,0.634893717566484,1,FALSE
87.4858816662299,241.771038391618,0.0214827597133513,4.06347765747387,0.722536595894157,1,FALSE
39.2615167563249,217.825566182958,0.0916316464325763,1.67302535186384,0.674056669781442,1,FALSE
64.8681569016622,352.591559553625,0.0419273128947953,1.72889954197926,0.34893703954809,1,FALSE
22.7754295098595,133.383976299681,0.0800637570082651,2.49004588351099,0.868484614749707,1,FALSE
57.479466305578,216.99504016955,0.00995828573327405,1.0767097239771,0.212476393920925,1,FALSE
3.09903366909414,220.725590688305,0.0546447313501593,2.19789022188437,0.110221688261628,1,FALSE
45.1226639333026,275.597841831717,0.00994042550884758,1.09572550762568,0.620840543249253,1,FALSE
43.0290943728917,226.493385844547,0.0842903368903562,1.5909752643048,0.425635706206546,1,FALSE
82.6263553133049,20.8555429382384,0.0810120611958235,1.36145284468862,0.249169029513677,1,FALSE
43.9850957369873,180.82691747954,0.0276223701590479,0.363827857076236,0.186524228899035,1,FALSE
86.7775886951434,47.1577788109066,0.0572560998572383,2.85093975645496,0.0114226066054251,1,FALSE
88.8574463173017,78.6994063764674,0.0369851422083484,2.47386966644043,0.325092291510872,1,FALSE
42.4061465971086,235.298398629932,0.0613489929142479,3.43541886374967,0.769407547407471,1,FALSE
73.6788618923515,328.189923547569,0.0700220877784086,4.64693238536425,0.466260667440052,1,FALSE
84.666181217332,28.9666193775335,0.0702938181532533,0.634401798122091,0.778221435862574,1,FALSE
27.5361784001452,301.742593903876,0.0328903740557911,4.94630300596855,0.447318643387476,1,FALSE
40.3702416166899,322.597380256591,0.0161796793344015,1.52901768986035,0.539332093636748,1,FALSE
13.7049490226527,351.122566615505,0.0324495449873734,4.14866161736437,0.644293927320559,1,FALSE
57.0080540968102,289.737907010608,0.0828089706274518,4.8469088961721,0.547473238494225,1,FALSE
80.0984546455097,155.645303084701,0.0147723127613964,0.448704128250307,0.433419896465341,1,FALSE
62.5215579898345,77.7709121724672,0.0985125890265914,1.5758740606843,0.685141704257988,1,FALSE
59.6992246174519,267.617697995075,0.0502678940078416,0.306504562822578,0.864745618882936,1,FALSE
15.5947496070815,81.277951881982,0.077860441053084,1.33008591083816,0.124290667060385,1,FALSE
50.1867281085293,48.8152238196119,0.0872949568467231,3.50955892538043,0.79220082019868,1,FALSE
32.9617895126874,106.785629932821,0.053737512628256,4.02326090498899,0.633754772612646,1,FALSE
46.6317666920407,315.40757793814,0.0783628971692758,4.59116158178598,0.236321951965389,1,FALSE
83.5096287398799,286.397799918746,0.0358008482363039,2.16721937192661,0.410695693295062,1,FALSE
7.44691593863557,297.823705999945,0.05413912161609,2.3197368230696,0.214290737576871,1,FALSE
45.9697947632996,358.643948304437,0.0736734144882798,2.09446778441772,0.756814885707123,1,FALSE
15.1443840336159,287.530335692646,0.0287334418044565,2.26976914035491,0.379486649905266,1,FALSE
48.5550306867458,344.721118655662,0.0798035535586633,1.5359062608327,0.0888456522578429,1,FALSE
18.4874412575846,39.1022217124103,0.0511923029393104,0.121971254232251,0.52399335539773,1,FALSE
66.8521513826906,292.383875051086,0.0112496449591793,2.83347964906259,0.817022262959605,1,FALSE
29.9923603474382,353.893318798373,0.0764160574436365,3.42627215785324,0.633095712605716,1,FALSE
8.30528287243052,49.4697467482526,0.0435965129830341,1.19748336102509,0.470527169139829,1,FALSE
65.850779097562,180.329736755147,0.0635090764965638,2.23738930182554,0.789358029778042,1,FALSE
81.0650530594993,253.660577642687,0.0944306386582565,1.69895260159665,0.654005357158824,1,FALSE
87.0447974765933,15.6417092368471,0.0520249212684109,1.97376920632794,0.682518414068451,1,FALSE
18.263091301123,23.0572631453972,0.0975966613782667,0.79560294774636,0.880661377077244,1,FALSE
64.8341838179774,175.23161530844,0.0371494865952109,4.4797424760176,0.490488490369992,1,FALSE
40.9085931888987,161.033830322495,0.0751852782750078,4.54646891740633,0.190577969027458,1,FALSE
67.507843994788,163.579349170759,0.0927260980998996,1.23941084014565,0.182452210775997,1,FALSE
27.1708212817895,80.999359511202,0.0660406777825237,0.386641967855564,0.101792703178321,1,FALSE
38.1981662989093,143.469787164124,0.0802736377061355,3.41230000032187,0.382995075594142,1,FALSE
9.66923220516227,4.47910283017217,0.0568785705981158,1.15543845469803,0.728461691764258,1,FALSE
88.0284386959765,198.750787069832,0.0147395431688654,0.523831380850106,0.104903216177418,1,FALSE
67.0619144448507,108.626436108135,0.0499623916472237,3.14277664006053,0.709392604237012,1,FALSE
28.7803047353318,259.081147005456,0.0504064384879012,1.85126984602402,0.640278474719436,1,FALSE
19.5108686908196,73.6452550422548,0.0778288993781794,1.87810994447741,0.443977381781079,1,FALSE
62.6057607504356,167.233239322577,0.026134075852286,2.11585749423559,0.0667284671618867,1,FALSE
70.4503997023195,66.2865642992582,0.0999396455726899,1.00130273890769,0.409340333996439,1,FALSE
86.2048258938415,30.0866359584998,0.00113399108220594,3.29816015619852,0.822875518970466,1,FALSE
47.6996483931394,89.8972601873097,0.047548099117418,4.73040955316173,0.09844463566658,1,FALSE
33.5119177286838,70.0303382348891,0.0426814741057424,3.06288884942813,0.0462547509850329,1,FALSE
8.35782031440386,335.171930076844,0.0837372892419203,4.33083954051179,0.468255836361862,1,FALSE
22.3771296604778,107.612044414783,0.0382948255690289,1.70905661885528,0.115711847100914,1,FALSE
46.3648147046104,314.871727233617,0.0376933210029422,1.74432850800332,0.00783862553064574,1,FALSE
22.9037916289795,336.571106004572,0.0712407842212401,3.49284638363161,0.602945587583321,1,FALSE
69.0220119223548,195.261060741366,0.0156569458183955,0.583149564578549,0.683593591726976,1,FALSE
38.2472036039078,257.432015567481,0.0182955651341764,3.25338010804222,0.63445412699896,1,FALSE
42.8290055377583,295.743137223041,0.0270700632099242,1.71371862908319,0.641093246253834,1,FALSE
6.79270791934879,46.2756543379349,0.0549649490546075,4.6529614026796,0.20811289008726,1,FALSE
7.28026194489824,240.915950622816,0.0919426217540282,0.883794267486876,0.0816902470146984,1,FALSE
54.3393296865064,191.880263416314,0.0481461693439342,2.3361794066028,0.208272583705237,1,FALSE
21.4411080681376,156.269435703973,0.0600812821664686,0.535476374608624,0.399512411776548,1,FALSE
8.71274581437072,125.147594611154,0.00881732896521418,1.87880594365812,0.311959508795215,1,FALSE
8.1314856542748,31.9786226825727,0.0646702773007959,4.99927423302406,0.473358687434245,1,FALSE
73.5536938696601,89.6250447064424,0.000707160213355283,1.73951716408477,0.231594910394891,1,FALSE
32.1450814764345,177.080102572649,0.0522084865079609,2.29324224059749,0.389797307729442,1,FALSE
57.6825828831225,76.6695108533452,0.00362153318614487,3.72539450133528,0.336575891052017,1,FALSE
63.3880858563837,189.143171529712,0.0260636421880325,2.11426871174124,0.116282650052944,1,FALSE
33.3220130619316,337.148869096096,0.0871967584604914,3.64943195360048,0.162337070278428,1,FALSE
6.70391805130666,352.362091261537,0.0535676914107948,0.205052816840211,0.787045456169065,1,FALSE
27.8514741054958,160.386457853232,0.0853250711464581,4.44124310763948,0.693037965652412,1,FALSE
2.40475144607339,262.55020954468,0.0598328878835423,4.44438293402932,0.353449629119855,1,FALSE
10.6732740170857,98.9733940088258,0.0224495081768245,2.26546728750309,0.736457636154574,1,FALSE
75.0057930085961,206.185373225297,0.00179446590984634,2.85608412605224,0.0328840828373025,1,FALSE
79.3409249381759,39.0034864323837,0.0954294615825154,0.631432012659372,0.705612018630356,1,FALSE
48.9603715734133,288.826612316444,0.0911213289700422,2.34442283701523,0.825162158344485,1,FALSE
8.80447681043669,68.5986034626698,0.0754009220556393,2.85233110321128,0.189334683858614,1,FALSE
2.80757014379804,114.265971791226,0.0135479775030155,3.39180205237764,0.297918607794828,1,FALSE
54.9499476383065,349.981333865418,0.0669209593686107,2.40910401530323,0.321993380041174,1,FALSE
73.3613571182282,190.092297136738,0.0633751324974176,0.154820537131902,0.387071921182815,1,FALSE
23.271773068385,179.151162526956,0.0524326494658606,3.86001939550956,0.398136368319015,1,FALSE
16.709232686858,219.373960839428,0.0704506209799948,4.4142331525625,0.456780233183552,1,FALSE
19.1191123758259,298.532180108216,0.058816467672922,4.06447064046978,0.354897942705822,1,FALSE
33.3813080030382,181.477715271795,0.0804637514267146,0.463662136717915,0.897432556463984,1,FALSE
27.94281393622,52.8963953758878,0.0159234005211376,3.88239778729555,0.551623167249811,1,FALSE
63.8890927494936,318.043689078936,0.0654725711828821,0.428734722037432,0.472636912044674,1,FALSE
16.1178888363159,58.5853285472922,0.0170507467095916,4.59912595039434,0.265296265989384,1,FALSE
60.6916370252642,349.765651803434,0.0626866748262002,4.07069965125358,0.166528717970481,1,FALSE
24.4177677004463,246.561531234477,0.0323633156433519,4.28076630179048,0.474468995521102,1,FALSE
13.3889059727914,32.4590020869395,0.0350249986519254,3.78128036501909,0.788432458620593,1,FALSE
32.9277020213162,231.850696946775,0.0421218581915206,3.63077175855984,0.407786291132256,1,FALSE
39.381464665758,322.422047324584,0.0482262749050318,2.82035600586246,0.501359595778744,1,FALSE
6.84649494817419,279.87338211862,0.0819434765662372,3.32211454528119,0.824141419537218,1,FALSE
19.2618106499394,346.831503411999,0.0160699032314894,0.383851245928802,0.790650320577771,1,FALSE
47.924861798691,23.255474204709,0.0763540075005073,4.31024628486634,0.360282578785194,1,FALSE
60.270989117294,356.75436326408,0.0812655847746827,0.612549375739477,0.0685829064389459,1,FALSE
60.485252284285,288.543509846411,0.00421651687170833,1.4652595454297,0.0565824894935577,1,FALSE
21.1681809672563,278.723695223138,0.0365977726137304,0.750016662097412,0.1996789649658,1,FALSE
5.13410629473694,7.80918439401812,0.001949071918383,3.58349129614564,0.232455889545979,1,FALSE
54.7672854904902,214.741800132331,0.0608632921529889,3.56298161872611,0.699900529410887,1,FALSE
80.6514310638912,25.116688630188,0.0560580105107357,1.53700627876104,0.489368519339438,1,FALSE
37.5438709523645,192.659988707459,0.0461214893984547,2.91893711006113,0.291827836037494,1,FALSE
26.0843709672385,345.992862820857,0.0724180649685593,4.34467135570022,0.509972175275707,1,FALSE
11.7208586609288,90.0718643947465,0.00769919564975628,1.62025966564482,0.0269588712469091,1,FALSE
16.6935382642783,254.571751591081,0.0353284739953956,3.223848683525,0.591038046952317,1,FALSE
34.9399656452438,271.213380547782,0.0616436509000639,2.45858635168866,0.541053307076838,1,FALSE
36.0361907317179,315.666805914605,0.091278161976986,2.31411047760522,0.629652545905333,1,FALSE
26.8142969587135,125.264217571913,0.0516213298318583,1.44405158355486,0.679931044974087,1,FALSE
4.17828187853345,223.532151524103,0.0812412347475143,2.69689783105728,0.434568654946523,1,FALSE
13.0257012175788,235.741282191733,0.0263130935685419,2.59938854383137,0.555129720198938,1,FALSE
60.6516769333556,154.444512141551,0.0159750381782483,0.0405008393492956,0.230896912853159,1,FALSE
34.230133731622,19.483939626444,0.0811043279041136,0.412327685082927,0.777548372620653,1,FALSE
80.9073438634167,22.9449900736352,0.0119019903415511,4.66426639483781,0.770522651459562,1,FALSE
54.1187927766297,82.7704848324353,0.00513838707408693,2.12498746965467,0.169468495869415,1,FALSE
24.751841906601,271.948954661059,0.0956515199541441,3.05221694791995,0.344294086582292,1,FALSE
31.1794556644385,140.228341143493,0.0172910242507581,0.956779165225957,0.666061971771269,1,FALSE
37.9561322681282,201.277081072812,0.00315170828002769,1.24739029588094,0.0743514872326901,1,FALSE
57.7104775592223,269.352140016954,0.0313311423284145,0.726071741932752,0.265070346233683,1,FALSE
80.7094156732567,225.648482484152,0.0535121831561788,0.646619197558424,0.545793954185543,1,FALSE
75.4120511791947,303.691591266289,0.0251399464722026,4.606071030029,0.710598833116423,1,FALSE
7.24931260627458,129.425517840567,0.00277001953704005,4.00609449133101,0.0574183314556267,1,FALSE
84.735832832826,344.237656323451,0.048811814922145,4.54544715592084,0.856450280141479,1,FALSE
79.6034033589082,41.3976091902684,0.092927095248253,4.56160246290055,0.702284051031823,1,FALSE
11.4035601763356,9.02371873548122,0.0227224977650213,4.53124207277874,0.658349879967654,1,FALSE
30.4110058273542,54.9794566072482,0.0711153477878031,2.61101496832779,0.118725304864351,1,FALSE
41.8507405181945,22.6872612132973,0.079895931484085,1.43971718416446,0.385186973533916,1,FALSE
73.9471231117167,256.488625283769,0.0254309517250671,0.561977145418535,0.58424896374801,1,FALSE
88.9308190880218,243.146135914303,0.0383672168897086,0.960012294175326,0.156321832606837,1,FALSE
12.2350112627191,308.931567348457,0.0455004860869658,4.10160119389264,0.0861304833552773,1,FALSE
26.7592434297493,156.210555153957,0.0565008648372413,4.35925902164007,0.130740431948593,1,FALSE
20.1999668735861,216.819370530403,0.0833999989307299,0.481105453815203,0.123848545329575,1,FALSE
50.6614281936145,94.5301893441437,0.00938758370376598,3.28612515056106,0.474063248284758,1,FALSE
